"","from","to","alpha","lo","hi","lo_numerical","hi_numerical","se","Potential","site","range_ci","size_from","size_to","class_from","class_to","int","size_int","which"
"1217","Subcanopy small","Subcanopy large",0.298981290099813,-0.123583320375211,0.721545900574836,0.293755011763035,0.304207568436591,0.215598150684482,"Potential 1","HardyCreek",0.845129220950047," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1616","Subcanopy small","Subcanopy small",-0.0609434688998841,-0.396153007198717,0.274266069398949,-0.0671927611888667,-0.0546941766109014,0.171028417329565,"Potential 1","HardyCreek",0.670419076597667," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"144","Canopy large","Canopy large",-0.289961699049177,-0.741657461590108,0.161734063491753,-0.296159773083479,-0.283763625014875,0.230461256484226,"Potential 1","MinesRd",0.903391525081861," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"228","Canopy small","Canopy large",-0.0680671337824699,-0.304660533217464,0.168526265652525,-0.0712474532315302,-0.0648868143334097,0.120713136211284,"Potential 1","MinesRd",0.473186798869989," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"323","Subcanopy large","Canopy large",0.0316910932275392,-0.177692266198473,0.241074452653551,0.028855052612287,0.0345271338427914,0.106830207635243,"Potential 1","MinesRd",0.418766718852024," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"422","Subcanopy small","Canopy large",0.000197709669182389,-0.10843049141693,0.108825910755295,-0.00160586681575355,0.00200128615411833,0.0554235699956519,"Potential 1","MinesRd",0.217256402172225," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"623","Canopy small","Canopy small",0.206629245222255,-0.0210732530361463,0.434331743480657,0.200208595934694,0.213049894509816,0.116176878786799,"Potential 1","MinesRd",0.455404996516803," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"717","Subcanopy large","Canopy small",0.0941375969611045,-0.0706295368983145,0.258904730820524,0.0907901222667338,0.0974850716554753,0.0840664089539814,"Potential 1","MinesRd",0.329534267718838," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"817","Subcanopy small","Canopy small",0.00746066585171522,-0.0704814193422614,0.0854027510456919,0.00524967198433225,0.0096716597190982,0.0397671007267347,"Potential 1","MinesRd",0.155884170387953," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1121","Subcanopy large","Subcanopy large",-0.0356573152451058,-0.255933407701483,0.184618777211271,-0.0399516615198154,-0.0313629689703963,0.112387826610023,"Potential 1","MinesRd",0.440552184912754," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1218","Subcanopy small","Subcanopy large",-0.0216655993882634,-0.106056845645023,0.0627256468684962,-0.0235305300237776,-0.0198006687527492,0.043057549486841,"Potential 1","MinesRd",0.168782492513519," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1617","Subcanopy small","Subcanopy small",0.336927492515031,0.211361010369942,0.462493974660121,0.328931648893084,0.344923336136979,0.064065708929114,"Potential 1","MinesRd",0.251132964290179," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"145","Canopy large","Canopy large",-0.209040192686033,-0.759204549613252,0.341124164241185,-0.216455168970534,-0.201625216401533,0.280701258424565,"Potential 1","Tinebank",1.10032871385444," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"229","Canopy small","Canopy large",0.0283496853559015,-0.220260859266652,0.276960229978455,0.0241688565081056,0.0325305142036974,0.126844445399794,"Potential 1","Tinebank",0.497221089245106," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"324","Subcanopy large","Canopy large",-0.0490666001514903,-0.198599164311326,0.100465964008346,-0.0514179744523358,-0.0467152258506447,0.0762935264827975,"Potential 1","Tinebank",0.299065128319672," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"423","Subcanopy small","Canopy large",0.100154303158213,-0.0554594293446968,0.255768035661122,0.0961856035802075,0.104123002736218,0.0793962204052578,"Potential 1","Tinebank",0.311227465005819," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"818","Canopy small","Canopy small",-0.112200883557833,-0.421177007291642,0.196775240175977,-0.120429537175209,-0.103972229940456,0.157643776197407,"Potential 1","Tinebank",0.61795224746762," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"96","Subcanopy large","Canopy small",-0.0075164557785265,-0.156791106436104,0.141758194879051,-0.0103584345356108,-0.00467447702144217,0.0761619355432228,"Potential 1","Tinebank",0.298549301315155," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"10","Subcanopy small","Canopy small",-0.140899822629013,-0.254007328230957,-0.0277923170270698,-0.144122621932974,-0.137677023325053,0.0577089714372924,"Potential 1","Tinebank",0.226215011203887," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"151","Subcanopy large","Subcanopy large",0.111805903915047,-0.0566101712821124,0.280221979112205,0.107088202829763,0.11652360500033,0.085928147928025,"Potential 1","Tinebank",0.336832150394318," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1618","Subcanopy small","Subcanopy large",0.0319646701962458,-0.0648554270862463,0.128784767478738,0.0294293877041549,0.0344999526883367,0.0493989165342816,"Potential 1","Tinebank",0.193640194564984," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"2210","Subcanopy small","Subcanopy small",-0.00216094858577915,-0.178219349721361,0.173897452549803,-0.0129160639942477,0.00859416682268937,0.0898273654640129,"Potential 1","Tinebank",0.352116802271165," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"146","Canopy large","Canopy large",-0.0191490340431835,-0.2363061443298,0.198008076243433,-0.0241057099313859,-0.014192358154981,0.110796479935103,"Potential 1","Lorne",0.434314220573233," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"230","Canopy small","Canopy large",0.0214436477696655,-0.0607833777773325,0.103670673316664,0.0190220293939552,0.0238652661453759,0.0419533349569657,"Potential 1","Lorne",0.164454051093996," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"325","Subcanopy large","Canopy large",-0.067024098171555,-0.178980362759715,0.0449321664166049,-0.0695014813656167,-0.0645467149774933,0.0571215927798963,"Potential 1","Lorne",0.22391252917632," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"424","Subcanopy small","Canopy large",0.0324591686685489,-0.0862232150106646,0.151141552347762,0.0291865024829081,0.0357318348541898,0.0605533492530297,"Potential 1","Lorne",0.237364767358427," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"625","Canopy small","Canopy small",0.293696296957799,0.157823758711692,0.429568835203906,0.285016264023271,0.302376329892327,0.0693239974396735,"Potential 1","Lorne",0.271745076492214," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"718","Subcanopy large","Canopy small",-0.00747232517538888,-0.0755077708079634,0.0605631204571857,-0.010064158551664,-0.00488049179911379,0.0347125999096052,"Potential 1","Lorne",0.136070891265149," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"819","Subcanopy small","Canopy small",-0.0723818924119158,-0.144991327417695,0.000227542593863789,-0.0751582337040768,-0.0696055511197548,0.0370463108396448,"Potential 1","Lorne",0.145218870011559," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1123","Subcanopy large","Subcanopy large",0.231852666659432,0.0794032117622206,0.384302121556643,0.226254396079366,0.237450937239498,0.0777817633893852,"Potential 1","Lorne",0.304898909794422," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1220","Subcanopy small","Subcanopy large",-0.00843294140582694,-0.127813511047229,0.110947628235576,-0.0120155031819335,-0.00485037962972035,0.0609095731263744,"Potential 1","Lorne",0.238761139282805," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1619","Subcanopy small","Subcanopy small",-0.0181343617761517,-0.236592580981186,0.200323857428882,-0.0280526798819055,-0.00821604367039796,0.111460323214204,"Potential 1","Lorne",0.436916438410068," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"147","Canopy large","Canopy large",-0.0825872174965157,-0.32580357715953,0.160629142166498,-0.0889581275246887,-0.0762163074683427,0.124092259644296,"Potential 1","BirdTree",0.486432719326028," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"232","Canopy small","Canopy large",0.0120999339245826,-0.141977933807791,0.166177801656956,0.00886833409688878,0.0153315337522764,0.0786126015313138,"Potential 1","BirdTree",0.308155735464747," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"326","Subcanopy large","Canopy large",-0.0285466806515037,-0.169155604930388,0.112062243627381,-0.0320160451193344,-0.0250773161836731,0.0717405653307867,"Potential 1","BirdTree",0.281217848557769," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"425","Subcanopy small","Canopy large",-0.0392441296970266,-0.119203951326069,0.0407156919320158,-0.0420186981276108,-0.0364695612664423,0.0407965770084324,"Potential 1","BirdTree",0.159919643258085," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"626","Canopy small","Canopy small",0.0638460267485482,-0.148729073738378,0.276421127235475,0.058114297062119,0.0695777564349774,0.108458676875541,"Potential 1","BirdTree",0.425150200973853," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"719","Subcanopy large","Canopy small",-0.0790705321501129,-0.208570684965799,0.050429620665573,-0.0824797588937339,-0.0756613054064919,0.0660727206403621,"Potential 1","BirdTree",0.259000305631372," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"820","Subcanopy small","Canopy small",0.0662919890899133,-0.0175367186773948,0.150120696857221,0.0629438940463031,0.0696400841335235,0.0427705347794849,"Potential 1","BirdTree",0.167657415534616," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1124","Subcanopy large","Subcanopy large",0.0535262177674168,-0.126245566227141,0.233298001761975,0.0462837952023454,0.0607686403324883,0.0917219833693758,"Potential 1","BirdTree",0.359543567989117," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1221","Subcanopy small","Subcanopy large",-0.0229521807213989,-0.110791147366292,0.0648867859234941,-0.0270060766196946,-0.0188982848231032,0.0448166228245803,"Potential 1","BirdTree",0.175677933289786," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1620","Subcanopy small","Subcanopy small",0.122811232098632,-0.0169150912421689,0.262537555439433,0.105763376251083,0.139859087946182,0.0712902504550821,"Potential 1","BirdTree",0.279452646681602," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"148","Canopy large","Canopy large",-0.215219614713683,-0.450183487379415,0.0197442579520493,-0.224742573083919,-0.205696656343447,0.119881729725187,"Potential 1","A-Tree",0.469927745331464," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"233","Canopy small","Canopy large",-0.0397600342117217,-0.0956312039268494,0.016111135503406,-0.0411612713447132,-0.0383587970787302,0.0285062226427794,"Potential 1","A-Tree",0.111742339430255," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"327","Subcanopy large","Canopy large",-0.0300224148264902,-0.175781537973156,0.115736708320176,-0.0333435765739225,-0.026701253079058,0.0743682660989667,"Potential 1","A-Tree",0.291518246293332," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"426","Subcanopy small","Canopy large",-0.0471274181989537,-0.152470168314047,0.0582153319161396,-0.0508400090359847,-0.0434148273619228,0.0537472886981718,"Potential 1","A-Tree",0.210685500230187," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"627","Canopy small","Canopy small",0.429036377635479,0.327732641230761,0.530340114040196,0.41994523501176,0.438127520259198,0.0516865295504348,"Potential 1","A-Tree",0.202607472809435," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"720","Subcanopy large","Canopy small",-0.0159185301708002,-0.0697583014504147,0.0379212411088143,-0.0168808837865573,-0.0149561765550431,0.0274697758246048,"Potential 1","A-Tree",0.107679542559229," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"821","Subcanopy small","Canopy small",-0.00637183504607123,-0.0449170852153772,0.0321734151232347,-0.00830353475021486,-0.00444013534192761,0.0196663053369072,"Potential 1","A-Tree",0.077090500338612," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1125","Subcanopy large","Subcanopy large",-0.0156212125077875,-0.259994246328072,0.228751821312498,-0.0201104877471549,-0.01113193726842,0.124682410364613,"Potential 1","A-Tree",0.48874606764057," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1222","Subcanopy small","Subcanopy large",0.035569742147297,-0.0737552835555513,0.144894767850145,0.0325108736054529,0.0386286106891411,0.0557790992922269,"Potential 1","A-Tree",0.218650051405697," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1621","Subcanopy small","Subcanopy small",0.205632683050332,0.0671888027599351,0.344076563340729,0.196805707252323,0.214459658848342,0.0706359307530264,"Potential 1","A-Tree",0.276887760580794," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"149","Canopy large","Canopy large",-0.180251631302135,-0.466623573658456,0.106120311054185,-0.19030355639359,-0.170199706210681,0.146110818675846,"Potential 1","BlackBull",0.572743884712641," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"234","Canopy small","Canopy large",-0.16081695469226,-0.29492641566033,-0.0267074937241908,-0.16442525269268,-0.157208656691841,0.0684244516868208,"Potential 1","BlackBull",0.268218921936139," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"328","Subcanopy large","Canopy large",0.0982478481832852,-0.0836403987788047,0.280136095145375,0.0944455543007649,0.102050142065805,0.0928018312564931,"Potential 1","BlackBull",0.36377649392418," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"427","Subcanopy small","Canopy large",-0.114639554129496,-0.205049875230799,-0.0242292330281933,-0.118175864149583,-0.111103244109409,0.0461285624707637,"Potential 1","BlackBull",0.180820642202605," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"628","Canopy small","Canopy small",0.225441137784361,0.0654534840913239,0.385428791477397,0.218621767443694,0.232260508125027,0.0816278538559887,"Potential 1","BlackBull",0.319975307386073," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"721","Subcanopy large","Canopy small",0.0822828096380103,-0.025496272446868,0.190061891722889,0.0791723225427974,0.0853932967332232,0.0549903380546918,"Potential 1","BlackBull",0.215558164169757," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"822","Subcanopy small","Canopy small",-0.0462845642082702,-0.120374126639649,0.0278049982231087,-0.0489202998517288,-0.0436488285648116,0.0378014917701488,"Potential 1","BlackBull",0.148179124862758," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1126","Subcanopy large","Subcanopy large",0.206647272643796,0.0130314827818176,0.400263062505774,0.200382104088877,0.212912441198715,0.0987853814606774,"Potential 1","BlackBull",0.387231579723957," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1223","Subcanopy small","Subcanopy large",0.0463303831210181,-0.0390962806686267,0.131757046910663,0.0435946237631275,0.0490661424789087,0.0435858334456549,"Potential 1","BlackBull",0.17085332757929," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1622","Subcanopy small","Subcanopy small",0.139098472270363,-0.0381250980555052,0.316322042596231,0.128675242566381,0.149521701974344,0.0904218504644906,"Potential 1","BlackBull",0.354447140651736," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"150","Canopy large","Canopy large",-0.0761089495091374,-0.327900605402622,0.175682706384347,-0.0839537355002243,-0.0682641635180505,0.128467491178198,"Potential 1","Bruxner",0.503583311786969," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"235","Canopy small","Canopy large",0.174187896740318,0.0275499870734936,0.320825806407143,0.169886313198426,0.178489480282211,0.0748166348073158,"Potential 1","Bruxner",0.293275819333649," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"329","Subcanopy large","Canopy large",-0.140724013264544,-0.263471149330982,-0.0179768771981063,-0.144159584619502,-0.137288441909586,0.0626272406200581,"Potential 1","Bruxner",0.245494272132876," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"428","Subcanopy small","Canopy large",0.0841802402093237,-0.0228219748067667,0.191182455225414,0.0804049753450845,0.0879555050735628,0.0545939700219546,"Potential 1","Bruxner",0.214004430032181," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"823","Canopy small","Canopy small",0.215787282284242,0.0651909968821619,0.366383567686321,0.207040135426624,0.22453442914186,0.0768362513750069,"Potential 1","Bruxner",0.301192570804159," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"97","Subcanopy large","Canopy small",0.00731473999005518,-0.0723387943198363,0.0869682742999466,0.00469259076013442,0.00993688921997594,0.0406403050965162,"Potential 1","Bruxner",0.159307068619783," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"101","Subcanopy small","Canopy small",-0.0393404703164998,-0.0999092493800173,0.0212283087470176,-0.0423452905372446,-0.036335650095755,0.0309030061477029,"Potential 1","Bruxner",0.121137558127035," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"152","Subcanopy large","Subcanopy large",0.214727010449518,0.0655649629425494,0.363889057956486,0.205720853095092,0.223733167803943,0.0761044839004899,"Potential 1","Bruxner",0.298324095013937," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1623","Subcanopy small","Subcanopy large",0.0171139520995012,-0.0488999413146521,0.0831278455136545,0.014154080616375,0.0200738235826275,0.0336811767638908,"Potential 1","Bruxner",0.132027786828307," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"2211","Subcanopy small","Subcanopy small",0.0701981156753602,-0.0699035086666513,0.210299740017372,0.0522328430363537,0.0881633883143668,0.071481734076297,"Potential 1","Bruxner",0.280203248684023," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"153","Canopy large","Canopy large",-0.494233786686996,-0.828426347081073,-0.160041226292918,-0.509578021635054,-0.478889551738938,0.170509541517163,"Potential 1","Osullivans",0.668385120788155," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"237","Canopy small","Canopy large",0.114880115640967,-0.0423029052744541,0.272063136556389,0.109448755058152,0.120311476223783,0.0801968924711173,"Potential 1","Osullivans",0.314366041830843," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"330","Subcanopy large","Canopy large",0.0186519702947546,-0.133121290527441,0.17042523111695,0.0143804133963518,0.0229235271931574,0.0774367600728193,"Potential 1","Osullivans",0.30354652164439," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"429","Subcanopy small","Canopy large",0.0386886913520155,-0.112694426915573,0.190071809619604,0.034769998948346,0.0426073837556851,0.07723770409134,"Potential 1","Osullivans",0.302766236535177," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"824","Canopy small","Canopy small",0.0617484226375063,-0.156028503312671,0.279525348587684,0.0522066744309312,0.0712901708440813,0.111112718227464,"Potential 1","Osullivans",0.435553851900355," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"98","Subcanopy large","Canopy small",-0.0768757348116514,-0.192011440094302,0.0382599704709989,-0.0798034630171806,-0.0739480066061221,0.0587437862077191,"Potential 1","Osullivans",0.2302714105653," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"102","Subcanopy small","Canopy small",-0.120753865659945,-0.208799630900443,-0.032708100419448,-0.123196297545084,-0.118311433774807,0.0449221342509307,"Potential 1","Osullivans",0.176091530480995," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"154","Subcanopy large","Subcanopy large",-0.0129938189050485,-0.293937293443877,0.26794965563378,-0.0220726545337935,-0.0039149832763036,0.143341141344879,"Potential 1","Osullivans",0.561886949077657," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1624","Subcanopy small","Subcanopy large",0.00108988127018432,-0.107390863535262,0.109570626075631,-0.00181618267976635,0.00399594522013499,0.055348335816948,"Potential 1","Osullivans",0.216961489610893," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"2212","Subcanopy small","Subcanopy small",-0.0626347939416765,-0.232817647022275,0.107548059138922,-0.0700033696937513,-0.0552662181896017,0.0868295817795529,"Potential 1","Osullivans",0.340365706161198," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"155","Canopy large","Canopy large",-0.433889736897363,-0.791194231432859,-0.0765852423618679,-0.450582071341369,-0.417197402453358,0.182301561331671,"Potential 1","Herberton",0.714608989070991," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"239","Canopy small","Canopy large",-0.170172601252835,-0.303557678682197,-0.0367875238234738,-0.174901978308404,-0.165443224197267,0.0680548614573972,"Potential 1","Herberton",0.266770154858723," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"331","Subcanopy small","Canopy large",0.0376868868674656,-0.139232070880727,0.214605844615658,0.0338618819895473,0.0415118917453839,0.090266433028212,"Potential 1","Herberton",0.353837915496385," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"59","Canopy small","Canopy small",0.0671420679903968,-0.126822054869168,0.261106190849961,0.0592946762077144,0.0749894597730792,0.0989631056435367,"Potential 1","Herberton",0.387928245719129," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"631","Subcanopy small","Canopy small",0.0709971705323848,-0.0403781835605572,0.182372524625327,0.0681658275568621,0.0738285135079075,0.0568252044279673,"Potential 1","Herberton",0.222750708185884," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"99","Subcanopy small","Subcanopy small",0.390228798694777,0.185333003885602,0.595124593503952,0.38301463304726,0.397442964342294,0.104540591778914,"Potential 1","Herberton",0.40979158961835," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"156","Canopy large","Canopy large",-0.0440161268553918,-0.362321484411972,0.274289230701189,-0.0486757784119717,-0.0393564752988119,0.162403676836581,"Potential 1","Lamb Range",0.636610715113161," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"240","Canopy small","Canopy large",0.0103199348571454,-0.128331461541232,0.148971331255523,0.00744780676561115,0.0131920629486796,0.0707418082638468,"Potential 1","Lamb Range",0.277302792796755," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"332","Subcanopy large","Canopy large",-0.0745656486216889,-0.232009288699727,0.0828779914563488,-0.0771649373985945,-0.0719663598447833,0.0803298638750166,"Potential 1","Lamb Range",0.314887280156075," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"430","Subcanopy small","Canopy large",0.0205334212920154,-0.124931237231938,0.165998079815969,0.0178715833669461,0.0231952592170847,0.0742180262858705,"Potential 1","Lamb Range",0.290929317047906," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"632","Canopy small","Canopy small",0.274002564659692,0.109982911809937,0.438022217509446,0.266292474424569,0.281712654894815,0.0836850340840552,"Potential 1","Lamb Range",0.32803930569951," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"722","Subcanopy large","Canopy small",-0.0611614071902242,-0.165329444068296,0.0430066296878474,-0.0636964761005549,-0.0586263382798934,0.0531479341966157,"Potential 1","Lamb Range",0.208336073756143," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"825","Subcanopy small","Canopy small",-0.10727164225603,-0.205489932470607,-0.00905335204145241,-0.110162047175774,-0.104381237336286,0.0501122933836085,"Potential 1","Lamb Range",0.196436580429155," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1129","Subcanopy large","Subcanopy large",0.068235643298014,-0.119253767751732,0.25572505434776,0.063894130457307,0.0725771561387211,0.0956596205484582,"Potential 1","Lamb Range",0.374978822099492," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1226","Subcanopy small","Subcanopy large",0.0776039889587866,-0.039981385773728,0.195189363691301,0.0748248060917229,0.0803831718258503,0.0599936405260571,"Potential 1","Lamb Range",0.235170749465029," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1625","Subcanopy small","Subcanopy small",0.0533168129565396,-0.155725889198924,0.262359515112003,0.0464402688676696,0.0601933570454096,0.10665639971161,"Potential 1","Lamb Range",0.418085404310927," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
"157","Canopy large","Canopy large",-0.0836699185838641,-0.399621854117789,0.23228201695006,-0.0897224885306186,-0.0776173486371096,0.161202929250799,"Potential 1","Baldy",0.631903871067849," large"," large","Canopy","Canopy","Canopy large_Canopy large","large large","within"
"244","Canopy small","Canopy large",-0.0439090699719531,-0.191805576105279,0.103987436161373,-0.0464605385464265,-0.0413576013974796,0.0754587876613625,"Potential 1","Baldy",0.295793012266652," small"," large","Canopy","Canopy","Canopy small_Canopy large","small large","within"
"333","Subcanopy large","Canopy large",0.289379743438366,-0.180638150398313,0.759397637275045,0.280704276642922,0.29805521023381,0.239809454430857,"Potential 1","Baldy",0.940035787673357," large"," large","Subcanopy","Canopy","Subcanopy large_Canopy large","large large","between"
"431","Subcanopy small","Canopy large",-0.170811174859348,-0.385508838133551,0.0438864884148557,-0.174752959501422,-0.166869390217274,0.109541636972777,"Potential 1","Baldy",0.429395326548407," small"," large","Subcanopy","Canopy","Subcanopy small_Canopy large","small large","between"
"633","Canopy small","Canopy small",0.17705357828043,0.00684240510832512,0.347264751452535,0.172120180586961,0.1819869759739,0.0868440310713407,"Potential 1","Baldy",0.34042234634421," small"," small","Canopy","Canopy","Canopy small_Canopy small","small small","within"
"723","Subcanopy large","Canopy small",-0.126521146581441,-0.40183806113136,0.148795767968477,-0.132193909672833,-0.12084838349005,0.140470394722344,"Potential 1","Baldy",0.550633829099838," large"," small","Subcanopy","Canopy","Subcanopy large_Canopy small","small large","between"
"826","Subcanopy small","Canopy small",0.0983732381912327,-0.0419055726963759,0.238652049078841,0.0953280828266801,0.101418393555785,0.0715721370362466,"Potential 1","Baldy",0.280557621775217," small"," small","Subcanopy","Canopy","Subcanopy small_Canopy small","small small","between"
"1130","Subcanopy large","Subcanopy large",-1.10350748078207,-2.2572052953002,0.0501903337360514,-1.12622359608686,-1.08079136547729,0.58863215019171,"Potential 1","Baldy",2.30739562903625," large"," large","Subcanopy","Subcanopy","Subcanopy large_Subcanopy large","large large","within"
"1227","Subcanopy small","Subcanopy large",0.694576020967497,0.135668133747798,1.2534839081872,0.684035149506336,0.705116892428658,0.285162325240817,"Potential 1","Baldy",1.1178157744394," small"," large","Subcanopy","Subcanopy","Subcanopy small_Subcanopy large","small large","within"
"1626","Subcanopy small","Subcanopy small",0.0632313176237498,-0.213353816018976,0.339816451266475,0.0552970737240906,0.071165561523409,0.141117457169822,"Potential 1","Baldy",0.553170267285451," small"," small","Subcanopy","Subcanopy","Subcanopy small_Subcanopy small","small small","within"
